Channel,sessionId,lineText,lineBy,lineNum,L2,L3,issueLine
Sears_online,INT-sv1appin05-1447541582292-46212,I am trying to set up my layaway online for payment and the system does not recognize my contract number.,2,1,,Layaway Query,
Sears_online,INT-sv1appin09-1447541549502-46205,Can you check the price on the terminator toys? I think the price was $3.74 and not $4.99,2,1,,Price _Enquiry,
Sears_online,INT-sv1appin10-1447541548687-46205,"put in my user ID and (new) password but ""my way rewards"" will not accept my password! How do I get my ""rewards"" points if it won't let me sign in?",2,1,,Account_Enquiry,
Sears_online,INT-sv1appin09-1447541528117-46202,hi my name is krystal ward and i have a lay away that isnt appearing online],2,1,,Layaway Query,
Sears_online,INT-sv1appin08-1447541515885-46197,"I am wanting to order 2 pair of shoes, and the computer is showing discount code SHOES20, BUT I CAN'T GET IT TO WORK. ?WHY?",2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin06-1447541474488-46196,I am looking to buy another washer and dryer for another home and want the same capacity.,2,1,,Order_Issue,
Sears_online,INT-sv1appin05-1447541463344-46198,can you tell me if the abbyson madison recliner is soft or firm?,2,1,,Product Details,
Sears_online,INT-sv1appin10-1447541400010-46190,Having problems getting the return label.,2,1,,Return Policy,
Sears_online,INT-sv1appin07-1447541397923-46191,I want to purchase Chic Women's Plus Denim Leggings dark Navy and Black,2,1,,Order_Issue,
Sears_online,INT-sv1appin05-1447541373372-46189,How do I take advantage of mom's discount by placing the order online?,2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin09-1447541353942-46182,What part do I need to order to stack my newly purchased Kenmore dryer (item #2681282) on my newly purchased Kenmore washer (item #2641382)?,2,1,,Order_Issue,
Sears_online,INT-sv1appin09-1447541336899-46181,"No, I'm want to ship to Australia",2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin10-1447541327989-46179,"I was wondering why my order #954301435 was cancelled? I ordered 2 batteries the same day, one I picked up at store and the other one was to shipped to me. I have been waiting for it, and now in checking it, it shows cancelled??",2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin09-1447541305047-46179,Is the Item # 070W023839250001P lace tier the bottom curtain or the valance?,2,1,,Product Details,
Sears_online,INT-sv1appin05-1447541295553-46181,"when i pay off my layaway, do i earn points on the purchase?",2,1,,Rewards,
Sears_online,INT-sv1appin07-1447541283542-46179,Hello i want to know if the Mac Sport Wagon is at the store were i live,2,1,,Product Inventory,
Sears_online,INT-sv1appin10-1447541263273-46174,"I'd like to know why I can't get an item in my shopping cart, as that is the only way to know what the sale price is?",2,1,,Price _Enquiry,
Sears_online,INT-sv1appin05-1447541210870-46171,Put an Xmas tree on layaway for $89.99. When I went to make my 2nd payment I saw the tree was on sale for 71.99,2,1,,Price Match,
Sears_online,INT-sv1appin06-1447541197564-46166,just put in 2 orders for layaway online..my penny for each payment showed up on PayPal already but I haven't gotten a confirmation email from Sears yet &amp,2,1,,Layaway Query,
Sears_online,INT-sv1appin07-1447541192701-46166,"am considering buying a futon from your Hyannis store to be shipped to N. Truro, Mass. What would it cost?",2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin09-1447541120661-46157,I am looking at item # 0091662800 (quantity of 2). Can I pick it up at the Fort Myers store (edison mall) on Wed 11/18 or Thursday 11/19?,2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin05-1447541106391-46159,"is that the number I use to sign in to this website, and to use at the store when they ask me for my pin number in order to use my reward points?",2,1,,Rewards,
Sears_online,INT-sv1appin07-1447541078491-46153,Does Kmart carry in the store the Phillips SJB1142h/17 cordless telephone battery?,2,1,,Product Inventory,
Sears_online,INT-sv1appin10-1447541037108-46149,what to order tv wont let me?,2,1,,Order_Issue,
Sears_online,INT-sv1appin09-1447540964428-46142,I ordered chairs early this year and was wondering if they were still available for purchase - can't find them on website,2,1,,Product Inventory,
Sears_online,INT-sv1appin06-1447540955296-46141,I would like a 2015 holiday toy catalog mailed to me ,2,1,,Order_Issue,
Sears_online,INT-sv1appin10-1447540925052-46137,Will we be able to order the black friday deals?,2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin06-1447540918301-46137,I have gotten a freezer from the sears store about a week ago and I was wondering how much do I own,2,1,,Payment Issues,
Sears_online,INT-sv1appin07-1447540914141-46137,"I have no ""add to cart"" option when I want to put it in my cart.",2,1,,Order_Issue,
Sears_online,INT-sv1appin07-1447540865108-46131,Can I use the Veteran discount on the items I have in my cart now?,2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin05-1447540855233-46132,I need to see previous purchases made on my gift card,2,1,,Cancellation,
Sears_online,INT-sv1appin10-1447540854885-46129,Is this produt in Australia,2,1,,Product Inventory,
Sears_online,INT-sv1appin08-1447540844095-46125,#958900005 is the one that should be processed and she requested a $20 credit towards my order,2,1,,Cancellation,
Sears_online,INT-sv1appin10-1447540839852-46126,I need to find out if I have a coupon code or any coupon to use for this item.,2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin07-1447540800542-46123,I'm wondering what the return policy is for a rechargeable battery backup power device I have found on your website,2,1,,Return Policy,
Sears_online,INT-sv1appin09-1447540797737-46121,I want to cancel an order I just places in a store for a Swagway scooter ,2,1,,Cancellation,
Sears_online,INT-sv1appin08-1447540790688-46118,I have a layaway that I Placed online and one item isn't available,2,1,,Layaway Query,
Sears_online,INT-sv1appin06-1447540773541-46120,"In order to submit a rebate form to my local utility I need an itemized receipt with product make and model. On the manage my account site, it does not give make and model of the washing machi",2,1,,Product Details,
Sears_online,INT-sv1appin06-1447540769333-46119,is this an online price only?,2,1,,Price _Enquiry,
Sears_online,INT-sv1appin06-1447540758156-46117,ok thanks. Can i get expedited delivery to 19335,2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin06-1447540740986-46114,I haven't received any confirmations on my online layaway I set up about an hour or so ago,2,1,,Layaway Query,
Sears_online,INT-sv1appin10-1447540724354-46113,I am trying to place an order using,2,1,,Order_Issue,
Sears_online,INT-sv1appin10-1447540649949-46103,my employee discount is not showing up in my order,2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin10-1447540643243-46102,Tim I just placed an order but misspelled my email address. Is there a way I can correct this?,2,1,,Account_Enquiry,
Sears_online,INT-sv1appin05-1447540617697-46104,I am not getting my free shipping I have over 49 dollars do I need a code?,2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin10-1447540613060-46099,Do you guys have a payment plan where if I want to purchase something and put x amount day and make payments on it?,2,1,,Payment Issues,
Sears_online,INT-sv1appin06-1447540593183-46097,I'm not able to place an order.,2,1,,Order_Issue,
Sears_online,INT-sv1appin08-1447540580061-46091,we're looking for Kenmore dishwasher now,2,1,,Order_Issue,
Sears_online,INT-sv1appin10-1447540560416-46092,I did not cancel this order,2,1,,Order_Issue,
Sears_online,INT-sv1appin06-1447540505736-46087,"I am trying to put items in my cart, but it keeps coming back not available for store pick up",2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin07-1447540500904-46087,i paid off layaway its being shipped to old address how can i change it,2,1,,Account_Enquiry,
Sears_online,INT-sv1appin09-1447540488317-46084,Good afternoon I need to buy an item,2,1,,Order_Issue,
Sears_online,INT-sv1appin05-1447540485619-46087,My layaway payment won't go thru. It keeps saying try again later,2,1,,Layaway Query,
Sears_online,INT-sv1appin05-1447540482469-46086,Looking for energy star rebate on refridgerator,2,1,,Order_Issue,
Sears_online,INT-sv1appin08-1447540471744-46080,Are you able to help me cancel an order?,2,1,,Cancellation,
Sears_online,INT-sv1appin09-1447540463321-46080,Why can this product not be shipped to me,2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin07-1447540410269-46076,My coupon was not applied to my order,2,1,,Promotions/Deals/Discounts,
Sears_online,INT-sv1appin07-1447540400285-46075,"Hello I'm attempting to order a sectional sofa and have it prior to thanksgiving however the projected time I'd delivery is 11/30, can this be expedited. If so how??",2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin05-1447540374957-46073,I am trying to make a layaway payment,2,1,,Layaway Query,
Sears_online,INT-sv1appin06-1447540344806-46068,trying to make an online layaway payment. instucting me to go to checkout for balance remaining. how do i make the 25.00 payment,2,1,,Layaway Query,
Sears_online,INT-sv1appin06-1447540315702-46066,Am i able to cancel a layaway on line or do i have to go to a store,2,1,,Cancellation,
Sears_online,INT-sv1appin07-1447515649350-42914,is there a store close where I might pickup the Coralee full mattress and box springs?,2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin08-1447515637305-42909,"I am trying to order a Miami Dolphins throw and no Nebraska stores have it, can you tell me where it might be available from?",2,1,,Product Inventory,
Sears_online,INT-sv1appin09-1447515616287-42908,I am looking for a small heater runs by battery,2,1,,Order_Issue,
Sears_online,INT-sv1appin06-1447515615411-42906,"I was looking at a freezer yesterday and it said I could get delivery by the 25th. when I go to order it today, the earliest delivery is Dec 7. Can I get it earlier?",2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin05-1447515606862-42911,can we get this recliner already assembled?,2,1,,Order_Issue,
Sears_online,INT-sv1appin07-1447515587019-42907,I tried purchase Lakewood patio for $150. Says not delivery to my address pick up only.I have seen Kmart in years. But why not delivery here? If in stock should be able deliver or find something close,2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin06-1447515583254-42902,Do I still have extended service plans ?,2,1,,Order_Issue,
Sears_online,INT-sv1appin05-1447515578362-42906,how can I have the account reactivated?,2,1,,Account_Enquiry,
Sears_online,INT-sv1appin10-1447515560299-42899,"I retried checking out, as you suggested, but same result. I enter my membership info but, when I click on continue, nothing happens. Why not?",2,1,,Order_Issue,
Sears_online,INT-sv1appin05-1447515538671-42902,is this price only on site or can I go to the store and get it for 7.00 my name is dee,2,1,,Price _Enquiry,
Sears_online,INT-sv1appin08-1447515511674-42894,my account does not show a purchase for a snow blower,2,1,,Account_Enquiry,
Sears_online,INT-sv1appin09-1447515481594-42891,I live in the basement apt. I need this order to be brought around to the basement door entrance. How can I tell the delivery man this.?,2,1,,Shipping Inquiry,
Sears_online,INT-sv1appin06-1447515415714-42885,can you give me the prices again,2,1,,Price _Enquiry,
Sears_online,INT-sv1appin06-1447515414023-42884,"need to find this item for store pickup,model",2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin05-1447515409482-42888,Wb site says item #048w007043526001P is in stock at your lake orion mich 48360 store could you doublr check this . qty of 6 thank you,2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin09-1447515392943-42881,Where can i find store locations with their phone numbers in maryland.,2,1,,Store_Pickup_Queries,
Sears_online,INT-sv1appin07-1447515374611-42885,Darleen Ham 2914 Old jeanerette rd new iberia I can's log in to my account,2,1,,Account_Enquiry,
Sears_online,INT-sv1appin09-1447515347741-42878,I just got an email for $85 in surprise points. it said redeem today and was emailed yesterday can i use them today,2,1,,Rewards,
Sears_online,INT-sv1appin05-1447515330952-42879,My name is Jacquetta Cunningham and I received an email stating that I have $50 surprise point on a tv purchase from Kmart. I am online now trying to order the tv but the $50 surprise point is not showing up. My email is j.cunningham777@yahoo.com. Thanks.,2,1,,Rewards,
