XTest,sessionId,y__true,y_pred,y_prob_max
yes is the size correct inside as it says the freezer is bigger than the fridge but on picture it shows the fridge is bigger,INT-va1appin05-1437742873387-65129,Size-Shape,Size-Shape,0.645357278177
visitor 8021 what are the warranties that can come with a refurbished mac visitor 8021 and are all refursbished products on your website geek squad certified,INT-node0-1402433469370-8021,Warranty Enquiry,Warranty Enquiry,0.267550412939
ts order is not going thru got an error message i am not sure what it said i went back and now it will not do anytng,INT-va1appin09-1445008750173-14510,Order_Issue,Order_Issue,0.167287801337
is the wasng macne standard size,INT-sv1appin08-1438247505204-95808,Size-Shape,Size-Shape,0.352675695836
if i order these tngs today will i be able to pick up the camera today so it can be used over the weekend or do i have to wait for the lens to show up yes it tells me the camera will be ready for pick up in two hours but the lens wont be in until later next week,INT-va1appin08-1445023360413-38181,Store_Pickup_Queries,Store_Pickup_Queries,0.3901906853
will the charmin be available again,INT-sv1appin07-1441246344656-17909,Product Inventory,Product Inventory,0.370322957107
what is delivery time--can i pay by card thro you,INT-sv1appin06-1438172657181-90110,Order_Assistance,Shipping Inquiry,0.164505426974
will i be eligible for 10 off and can i use a gift card iv go pound70 on it,INT-va1appin05-1438030817231-79734,Promotions/Deals/Discounts,Giftcard_Issues,0.621534420142
ok so what do i do - the store would not let me return it,INT-sv1appin10-1447624195019-52114,Return Policy,Return Policy,0.878538450844
im trying to finish my order now the layaway option is not available,INT-sv1appin07-1447485414221-41158,Order_Issue,Layaway Query,0.649253641855
i have not placed order yet how much is spping,INT-sv1appin09-1447554749147-47381,Shipping Inquiry,Shipping Inquiry,0.729780737506
can i pay ts over 6 months,INT-va1appin09-1438980508504-111681,Payment Issues,Payment Issues,0.48042744293
" i was just browsing your site and see the star wars promo to save 10 when you spend 50 i just bought the disney infinity 30 star wars edition yesterday at full price in the store can i get a price adjustment ""that really stinks if i had known obviously i would have purchased it today very disappointed""",INT-sv1appin10-1441382495328-29452,Price Match,Price Match,0.338572258077
 i work for argos just wondering if i can use my discount ontop of the tech10 disocunt code,INT-va1appin07-1437425500785-38483,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.11915057814
i need to know the dimensions of the tatsuma wardrobe please,INT-va1appin07-1437732912206-64591,Size-Shape,Product Details,0.451288257585
i am looking for wardrobes of width slightly over 3m,INT-va1appin07-1438008581768-77827,Size-Shape,Size-Shape,0.659280040414
visitor 4808 is the home premium 32 bit sp1 oem what i need to do ts,INT-node0-1401809829123-4808,Product Details,Product Details,0.500705481043
please i am trying to buy a washer but i put my billing address and it is not acceptable,INT-sv1appin05-1447618040340-51436,Order_Issue,Order_Issue,0.577665316766
does sears have any coupon codes now,INT-sv1appin05-1447601763772-49738,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.2783772976
 can i use love2shop vouchers online,INT-va1appin06-1438680084361-89452,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.192730265244
 george i wonder if you do a price match on wasng macnes,INT-sv1appin07-1438550812729-110866,Price Match,Price Match,0.56062046453
i want to cancel my order,INT-sv1appin09-1447651564061-54979,Cancellation,Cancellation,1.79879801944
i would like to pay monthly,INT-sv1appin07-1438374242421-104206,Payment Issues,Payment Issues,0.40091652888
i am trying to checkout i have a coupon i do not see where i can type the promo code i do not see that option,INT-va1appin07-1445040595592-40374,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.83521858785
i cannot get the sp to my store button to work,INT-va1appin05-1445143259571-47926,Store_Pickup_Queries,Store_Pickup_Queries,0.217615772576
is it possible for you to deliver ts item today to congress house great russell street london wc1b3ls,INT-va1appin07-1438856545612-102862,Shipping Inquiry,Shipping Inquiry,0.703935891897
i have tried putting in 2 different credit cards and it will not take them i only want to pay with one but it keeps asking to confirm the security code and even after i do that it keeps going back to that screen,INT-va1appin09-1445106866636-23478,Order_Issue,Order_Issue,0.624095200524
if we order a bed from argos for home delivery how long will it take to be delivered,INT-sv1appin09-1438637246101-116750,Shipping Inquiry,Shipping Inquiry,1.13846209044
visitor 29652  jess i am trying to find the plug type ts ac needs 110220 and if 220 what shape,INT-node0-1402803890925-29652,Product Details,Product Details,0.69153977324
im ordering starbucks coffee thats supposed to include a 5 gift card for each three items there are 10 items but no reference to the gift cards in my cart xxxx-xxxx-7112,INT-va1appin05-1445129011029-47039,Giftcard_Issues,Giftcard_Issues,0.861366040604
visitor 29149 just apply for a best buy credit card today dont have a number yet how can i pay online with it,INT-node0-1402793120348-29149,Payment Issues,Payment Issues,0.533078090561
visitor 4611  i am having problems processing my credit card payment,INT-node0-1401806681342-4611,Payment Issues,Payment Issues,1.26155218703
can l collect in store,INT-va1appin07-1439212595027-122217,Product Inventory,Order_Assistance,0.112432690474
how do i cancel a online layaway,INT-sv1appin06-1447632723897-53120,Cancellation,Cancellation,0.677358545186
i have ordered pound449 in bedroom furniture on the site it says 15 off on items over pound100 but when im entering in the promotion code it says code not valid ,INT-sv1appin09-1438197532023-92475,Rewards,Promotions/Deals/Discounts,0.995795799524
 my name is krystal ward and i have a lay away that isnt appearing online],INT-sv1appin09-1447541528117-46202,Layaway Query,Layaway Query,0.802284792044
im just wondering if you can get ts one on the pay monthly plan please,INT-sv1appin10-1438086410379-82812,Payment Issues,Payment Issues,0.310417672509
 im trying to place an order but it says it cannot deliver the restricted item to a po box but its actually my physical address how do i get ts to override ok ill try that,INT-va1appin08-1445027526782-38805,Shipping Inquiry,Shipping Inquiry,0.445562772607
 do you get 20 of ts with the code on your site,INT-va1appin05-1438942639535-108770,Promotions/Deals/Discounts,Promotions/Deals/Discounts,0.352545792235
visitor 29242 how much of a difference is the i5 to the i7,INT-node0-1402794477574-29242,Product Details,Product Details,1.04610110402
i am ordering online a gift for my niece for her birthday but it doesnt offer the gift wrap option or warranty how di i get those included i found it what is the warranty for dolls,INT-va1appin06-1445005478839-35387,Product Details,Warranty Enquiry,0.773471883613
" i am looking for lego star wars set 75055 can you tell me how many do you have in stock thanks i need to get 70 sets is that possible ""well i am at work right now the card i want to use is at my home so i ll doing it as soon as i get off just wanted to see if i can get all 70 from you guys"" thank you",INT-sv1appin10-1441405840979-32125,Product Inventory,Product Inventory,0.315179711944
i would like to order ts bar set but i need it for sept 12 and i wont allow me to change the delivery date no its telling me it will be delivered 915 or the 918 xxxx-xxxx-5973 cart number target patio  garden patio furniture patio setsthreshold bryant faux wood patio bar furniture set i already know that thats why i asked for your assistance was to see if i can receive it on the 12th it will be of no use for me to order if i dont get it then apparently your assistance was of no help all info your typing is already accessible to me online i was requesting delivery before all the dates given,INT-sv1appin09-1441385673755-29913,Shipping Inquiry,Shipping Inquiry,0.808260088515
looking for frost free fridge freezer that must be 50cm or under wide,INT-va1appin08-1439114971185-117204,Product Inventory,Size-Shape,0.743774962522
visitor 5822 i see the 4999 charge for the phonethen a 36 dollar upgrade fee and 10 dollar service charge visitor 5822 is the upgrade fee through sprint visitor 5822 and what is the service charge,INT-node0-1404239571307-5822,Plan Device Upgrae,Plan Device Upgrae,0.504079302145
" parker im trying to pay for ts grill online but it wont let me select the store that i know its in original kettle 18 inch charcoal grill ""t are holding it for me in the store but i may not get there until tomorrow so i need to pay for ts now"" yes 90232 its at the culver city south store",INT-sv1appin09-1441407697314-32335,Store_Pickup_Queries,Store_Pickup_Queries,0.16542869039
just wondering is it still available,INT-va1appin09-1438803050685-98934,Product Inventory,Product Inventory,0.341056679761
my subscription item was spped but the price of it is gher then currently on the website can the price be adjusted xxxx-xxxx-2555,INT-va1appin07-1444956336806-31455,Price Match,Price _Enquiry,0.228601692646
visitor 29625 greg i am looking for a motorola sb6121 modem do you have one in the store in jensen,INT-node0-1402803237880-29625,Product Inventory,Product Details,0.315264395371
the mattress is cheaper on homebase as your companies are linked can you price match,INT-va1appin08-1439232275057-124140,Price Match,Price Match,2.29248662521
i spoke with a representative the other day about using my 15 off my registry coupon and also a print out coupon for 10 off my order at targetcom and its not letting me apply both of the coupon i had the 10 off one applied then i put the 15 off one and it knocked off the other one he said that i could use both xxxx-xxxx-4450,INT-va1appin09-1445003722322-13722,Promotions/Deals/Discounts,Promotions/Deals/Discounts,1.35067649496
